transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,total_amount,payment_method,shipping_status
5959,CA-2024-0959,2024-03-01,2024-08-17,Same Day,1451,Corporate,USA,Adamsport,Kansas,P3535,Electronics,Printers,World Phone,1443.79,4,15.1,1048.63,PayPal,Cancelled
5960,CA-2024-0960,2023-08-03,2024-08-23,Same Day,1788,Corporate,USA,East Rebeccafurt,Virginia,P3193,Office Supplies,Printers,Area Printer,982.95,1,12.64,1223.98,Bank Transfer,Cancelled
5961,CA-2024-0961,2023-09-29,2024-09-10,Same Day,1300,Consumer,USA,Johnsonhaven,Idaho,P3920,Electronics,Laptops,Admit Laptop,1890.82,5,0.56,901.63,Bank Transfer,Shipped
5962,CA-2024-0962,2024-05-21,2024-04-27,Same Day,1350,Home Office,USA,South Brandy,Kansas,P3631,Office Supplies,Tables,Life Phone,55.03,1,3.68,169.11,Credit Card,Shipped
5963,CA-2024-0963,2023-10-07,2023-04-07,Standard,1747,Corporate,USA,Port Ronaldchester,Utah,P3214,Furniture,Laptops,Partner Phone,218.68,3,19.98,1681.56,Credit Card,In Transit
5964,CA-2024-0964,2023-05-29,2024-01-20,Same Day,1300,Corporate,USA,New Aaron,Idaho,P3387,Furniture,Laptops,Sometimes Printer,405.76,3,8.38,2431.0,Bank Transfer,In Transit
5965,CA-2024-0965,2024-03-24,2025-01-16,Same Day,1629,Home Office,USA,East Danahaven,Wisconsin,P3441,Office Supplies,Chairs,Kitchen Printer,918.95,5,2.54,1349.46,Bank Transfer,Delivered
5966,CA-2024-0966,2023-05-02,2023-05-01,Standard,1069,Consumer,USA,Allenhaven,Nebraska,P3093,Furniture,Smartphones,Yeah Phone,2087.24,2,17.8,869.18,Debit Card,In Transit
5967,CA-2024-0967,2024-03-13,2024-10-29,Same Day,1682,Home Office,USA,Port Jillside,Virginia,P3931,Office Supplies,Printers,List Monitor,2310.93,1,7.88,302.91,Debit Card,Shipped
5968,CA-2024-0968,2023-11-11,2023-06-01,Express,1662,Consumer,USA,Danielstad,North Carolina,P3263,Furniture,Laptops,Hope Desk,1940.96,5,8.04,1763.16,Bank Transfer,Cancelled
5969,CA-2024-0969,2024-03-10,2024-11-13,Same Day,1902,Corporate,USA,North Aaron,Virginia,P3984,Furniture,Smartphones,Young Laptop,1714.51,3,10.91,831.76,Debit Card,In Transit
5970,CA-2024-0970,2025-01-15,2024-05-13,Standard,1675,Corporate,USA,South James,North Carolina,P3965,Furniture,Tables,Give Phone,191.39,5,1.51,398.69,PayPal,Cancelled
5971,CA-2024-0971,2023-05-30,2023-09-12,Same Day,1095,Corporate,USA,North Brenda,Washington,P3586,Office Supplies,Tables,Pattern Laptop,985.18,1,10.2,516.89,Bank Transfer,Cancelled
5972,CA-2024-0972,2024-12-27,2023-07-02,Express,1935,Home Office,USA,East Carlabury,North Dakota,P3090,Electronics,Chairs,Understand Printer,1619.35,4,14.06,2131.79,Debit Card,In Transit
5973,CA-2024-0973,2025-02-08,2023-03-21,Standard,1609,Corporate,USA,West Kevin,Iowa,P3055,Furniture,Smartphones,Above Monitor,1959.71,1,8.29,1024.51,Bank Transfer,Shipped
5974,CA-2024-0974,2023-10-11,2024-01-19,Same Day,1493,Home Office,USA,Pageberg,Maine,P3536,Electronics,Chairs,Owner Desk,1022.54,2,7.57,638.45,Bank Transfer,Shipped
5975,CA-2024-0975,2023-07-15,2023-10-26,Express,1747,Corporate,USA,Stacieburgh,Iowa,P3009,Electronics,Tables,Happen Printer,1836.23,1,11.65,1112.18,Bank Transfer,Cancelled
5976,CA-2024-0976,2024-03-27,2023-10-12,Standard,1872,Corporate,USA,Paulaton,Vermont,P3236,Office Supplies,Chairs,Lot Printer,416.93,3,16.47,1295.17,Bank Transfer,In Transit
5977,CA-2024-0977,2024-02-17,2024-01-24,Standard,1188,Home Office,USA,Mclaughlinfort,Wisconsin,P3651,Furniture,Tables,Area Monitor,554.28,4,19.19,498.74,PayPal,Cancelled
5978,CA-2024-0978,2024-01-02,2024-05-17,Standard,1039,Consumer,USA,Lake Erica,North Carolina,P3483,Office Supplies,Chairs,Model Printer,1305.27,4,3.23,89.57,Credit Card,Delivered
5979,CA-2024-0979,2024-09-08,2023-05-23,Express,1220,Corporate,USA,Murraybury,Oregon,P3335,Electronics,Tables,Animal Monitor,2364.62,4,0.62,2450.52,Credit Card,Delivered
5980,CA-2024-0980,2024-11-04,2024-12-08,Express,1727,Consumer,USA,South Jonathan,Arizona,P3755,Office Supplies,Smartphones,Hour Monitor,2261.04,1,8.01,773.41,Credit Card,In Transit
5981,CA-2024-0981,2024-03-16,2024-07-25,Express,1019,Consumer,USA,Rossville,Indiana,P3669,Furniture,Tables,Since Monitor,732.08,3,0.13,385.38,Bank Transfer,Shipped
5982,CA-2024-0982,2023-05-19,2024-01-10,Same Day,1928,Consumer,USA,Mosesburgh,Arizona,P3853,Furniture,Tables,Himself Desk,2432.05,5,6.51,1431.16,PayPal,Cancelled
5983,CA-2024-0983,2023-05-01,2024-12-23,Express,1092,Consumer,USA,Christon,Alaska,P3289,Electronics,Laptops,Watch Desk,1307.58,4,18.34,2033.4,Debit Card,Cancelled
5984,CA-2024-0984,2025-01-07,2024-06-30,Standard,1299,Consumer,USA,Lake Frankside,New Jersey,P3903,Office Supplies,Printers,Dream Monitor,1115.19,2,6.89,1617.62,PayPal,In Transit
5985,CA-2024-0985,2024-04-23,2024-08-16,Express,1471,Consumer,USA,South Daniel,Montana,P3455,Furniture,Printers,Company Monitor,1584.05,2,16.2,1538.95,Credit Card,In Transit
5986,CA-2024-0986,2024-02-04,2025-01-26,Standard,1340,Corporate,USA,Lake Eduardofurt,Massachusetts,P3136,Electronics,Printers,Half Desk,218.83,1,1.13,1482.16,PayPal,Cancelled
5987,CA-2024-0987,2024-01-15,2024-07-14,Standard,1920,Corporate,USA,Cainfurt,Missouri,P3516,Office Supplies,Smartphones,Officer Printer,2388.74,3,10.03,102.53,Bank Transfer,Cancelled
5988,CA-2024-0988,2023-06-17,2024-02-19,Express,1186,Consumer,USA,Rachelland,Oklahoma,P3781,Electronics,Chairs,Budget Phone,55.49,2,11.0,69.2,PayPal,Delivered
5989,CA-2024-0989,2023-11-10,2024-12-15,Express,1063,Consumer,USA,Michaelstad,Mississippi,P3125,Office Supplies,Tables,Likely Desk,448.15,4,1.66,1240.15,Bank Transfer,Delivered
5990,CA-2024-0990,2024-12-16,2023-07-05,Express,1683,Home Office,USA,Stephaniestad,Iowa,P3368,Office Supplies,Smartphones,Senior Printer,2287.54,5,2.09,360.14,Credit Card,Cancelled
5991,CA-2024-0991,2023-04-20,2024-10-29,Express,1456,Consumer,USA,Webbborough,Michigan,P3402,Furniture,Smartphones,Theory Monitor,621.09,4,2.7,2252.59,PayPal,In Transit
5992,CA-2024-0992,2024-10-07,2025-02-18,Same Day,1191,Corporate,USA,Lake Jenna,Iowa,P3450,Electronics,Printers,Dream Laptop,319.4,1,12.51,674.33,Bank Transfer,Cancelled
5993,CA-2024-0993,2023-11-11,2023-05-21,Standard,1959,Consumer,USA,East Nicholas,South Dakota,P3960,Office Supplies,Tables,Yeah Phone,1574.2,5,17.85,2339.04,Debit Card,In Transit
5994,CA-2024-0994,2023-11-28,2024-09-07,Same Day,1335,Home Office,USA,West Joann,Texas,P3415,Furniture,Laptops,List Desk,1518.73,2,17.06,1973.22,Debit Card,In Transit
5995,CA-2024-0995,2023-07-07,2024-12-17,Same Day,1075,Home Office,USA,Port Julie,New Mexico,P3700,Furniture,Printers,Heavy Laptop,1037.91,2,7.1,1624.39,PayPal,Cancelled
5996,CA-2024-0996,2024-09-11,2025-01-17,Express,1794,Home Office,USA,South Tina,Michigan,P3505,Furniture,Tables,Box Phone,1591.52,3,5.7,1616.44,Debit Card,Delivered
5997,CA-2024-0997,2024-08-11,2025-02-01,Standard,1627,Consumer,USA,Brooksside,Texas,P3981,Office Supplies,Laptops,Indicate Phone,2180.44,3,12.5,376.4,Bank Transfer,Shipped
5998,CA-2024-0998,2025-02-27,2024-08-07,Same Day,1095,Consumer,USA,Port Jessica,Maryland,P3752,Office Supplies,Tables,Way Desk,2423.3,5,19.82,221.15,Credit Card,Cancelled
5999,CA-2024-0999,2023-07-15,2024-07-24,Same Day,1735,Corporate,USA,North Mark,Montana,P3164,Furniture,Smartphones,Probably Printer,2289.41,4,8.18,1027.54,Bank Transfer,Shipped
6000,CA-2024-1000,2023-06-10,2024-08-04,Standard,1341,Home Office,USA,Vasquezchester,Kentucky,P3777,Furniture,Smartphones,Resource Monitor,555.16,2,0.48,2141.28,Debit Card,In Transit
